"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1609","RT @JamesMelville: So we pay our taxes to fund the Royal Family who then use our taxes to ensure that they profit from it. 
#paradisepapers…",FALSE,0,NA,2017-11-08 09:52:34,FALSE,NA,"928198552286892033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","margaret_presse",135,TRUE,FALSE,NA,NA
"1610","RT @OCCRP: Think Mossack Fonseca from the #PanamaPapers is an outlier? Think again. Read the #ParadisePapers <ed><U+00A0><U+00BC><ed><U+00BC><U+00B4><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8>
https://t.co/vgwX17pCmd",FALSE,0,NA,2017-11-08 09:52:34,FALSE,NA,"928198550042931200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Toetterbeck",6,TRUE,FALSE,NA,NA
"1611","RT @DoubleEph: Random: Has ANY Nigerian newspaper (apart from Premium Times) reported on Meffy's appearance in #ParadisePapers ? Think abou…",FALSE,0,NA,2017-11-08 09:52:33,FALSE,NA,"928198548709101570",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","abduljabbar_MN",41,TRUE,FALSE,NA,NA
"1612","RT @unionlib: Prince Charles dodging tax eh? At the risk of becoming all Daily Mail about it... I blame the parents #ParadisePapers",FALSE,0,NA,2017-11-08 09:52:33,FALSE,NA,"928198547991875584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonestillviral",15,TRUE,FALSE,NA,NA
"1613","RT @TheSatireParty: BREAKING NEWS:

The queen does not invest in her own country.

#ParadisePapers",FALSE,0,NA,2017-11-08 09:52:31,FALSE,NA,"928198537921351680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cardiffnan",246,TRUE,FALSE,NA,NA
"1614","RT @guardian: Huge leak reveals secrets of world elite's hidden wealth #paradisepapers  https://t.co/KhkIQyz3qs",FALSE,0,NA,2017-11-08 09:52:30,FALSE,NA,"928198534356197376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","l7nve",1338,TRUE,FALSE,NA,NA
"1615","RT @Nordpresse: Allégorie de notre système fiscal #ParadisePapers https://t.co/7QwfgqAsMk",FALSE,0,NA,2017-11-08 09:52:30,FALSE,NA,"928198533857062912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_JulienRamon_",570,TRUE,FALSE,NA,NA
"1616","RT @EdgardoRovira: Aranguren dirigió offshore de #ParadisePapers q ""logró"" 13 licitaciones para vender gasoil a la Argentina con sobrepreci…",FALSE,0,NA,2017-11-08 09:52:30,FALSE,NA,"928198533131440128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClaaudiaRoxana",222,TRUE,FALSE,NA,NA
"1617","RT @carolinemecary: #ViePolitique #ParadisePapers ou comment l'évasion fiscale injuste augmente les inégalités https://t.co/n3OevjZnwL",FALSE,0,NA,2017-11-08 09:52:29,FALSE,NA,"928198531051028480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","spectatif",3,TRUE,FALSE,NA,NA
"1618","RT @PeoplesMomentum: This TV presenter didn't expect that! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> (wait for it...)

<U+279C> https://t.co/R0lOA2PIV4

#ParadisePapers https://t.co/i2IV…",FALSE,0,NA,2017-11-08 09:52:28,FALSE,NA,"928198526420619264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wck47",2136,TRUE,FALSE,NA,NA
"1619","RT @France2tv: Si Twitter c'est maintenant #280characters, #ParadisePapers c'est 13,5 millions de documents analysés et des révélations sur…",FALSE,0,NA,2017-11-08 09:52:28,FALSE,NA,"928198525502001152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptainFlegme",51,TRUE,FALSE,NA,NA
"1620","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 09:52:27,FALSE,NA,"928198523849494528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chelleryn99",255,TRUE,FALSE,NA,NA
"1621","RT @SimonBusuttil: This story is becoming embarrassing and damaging to Malta's reputation. Can someone do something? #ParadisePapers  https…",FALSE,0,NA,2017-11-08 09:52:27,FALSE,NA,"928198522272452608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BorgJake",2,TRUE,FALSE,NA,NA
"1622","RT @KDJaipur1: #ParadisePapers
<U+0938><U+093E><U+0927><U+0928><U+093E> <U+091A><U+0948><U+0928><U+0932> 7:40 PM <U+0938><U+0947>
<U+0935><U+0947><U+0926><U+094B><U+0914><U+0930> <U+092A><U+0935><U+093F><U+0924><U+094D><U+0930> <U+0917><U+0940><U+0924><U+093E><U+091C><U+0940> <U+092E><U+0947> <U+0924><U+0940><U+0928> <U+092E><U+0928><U+094D><U+0924><U+094D><U+0930><U+094B> <U+0915><U+093E> <U+091C><U+093E><U+092A> <U+0939><U+0948>,<U+092B><U+093F><U+0930><U+0905><U+0928><U+094D><U+092F> <U+092E><U+0928><U+094D><U+0924><U+094D><U+0930> <U+0915><U+0939><U+093E> <U+0938><U+0947>
<U+0926><U+0947><U+0916><U+093F><U+092F><U+0947>
<ed><U+00A0><U+00BD><ed><U+00B1><U+0087>
 https://…",FALSE,0,NA,2017-11-08 09:52:27,FALSE,NA,"928198520552566785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashokda40444674",48,TRUE,FALSE,NA,NA
"1623","<U+0391><U+03BA><U+03CC>µa de<U+03BD> <U+03AD><U+03C7>e<U+03B9> p<U+03AC><U+03C1>e<U+03B9> <U+03B8><U+03AD>s<U+03B7> <U+03BF> <U+039B><U+03AC><U+03BA><U+03B7><U+03C2> <U+03B3><U+03B9>a ta #ParadisePapers <U+03BA>a<U+03B9> a<U+03BD><U+03B7>s<U+03C5><U+03C7><U+03CE>. https://t.co/nQ9ilxwBFm",FALSE,4,NA,2017-11-08 09:52:26,FALSE,NA,"928198518631739392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arkas1971",2,FALSE,FALSE,NA,NA
"1624","RT @avec_marine: #ParadisePapers : Madonna, Bono, Dassault, Uber, tous proches de Macron et épinglés par l’affaire. 

Le monde de la financ…",FALSE,0,NA,2017-11-08 09:52:26,FALSE,NA,"928198516668796928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AKGrenouille",31,TRUE,FALSE,NA,NA
"1625","RT @FC_actu: Découvrez le cabinet Appleby, expert en paradis fiscaux, qui est au coeur des #ParadisePapers #cashinvestigation  https://t.co…",FALSE,0,NA,2017-11-08 09:52:23,FALSE,NA,"928198506459881473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puce57500",32,TRUE,FALSE,NA,NA
"1626","RT @RubenSanchezTW: Corinna, amiga de Juan Carlos I, aparece en los #ParadisePapers como directora de una offshore en Malta https://t.co/JM…",FALSE,0,NA,2017-11-08 09:52:22,FALSE,NA,"928198499631599618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cyberyeka",103,TRUE,FALSE,NA,NA
"1627","RT @granskning: Nya uppgifter drar in kungafamiljen i Paradisläckan.

Läs mer här: https://t.co/ifYHfiJZAE

#ParadisePapers #granskning #sv…",FALSE,0,NA,2017-11-08 09:52:21,FALSE,NA,"928198496837971968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crystalfelix36",25,TRUE,FALSE,NA,NA
"1628","RT @LucieSoullier: #ParadisePapers @annemichel_LM &amp; @jbchastand ont une bien belle histoire de lessiveuse fiscale à vous raconter https://t…",FALSE,0,NA,2017-11-08 09:52:21,FALSE,NA,"928198495173070848",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vandenbusschel",12,TRUE,FALSE,NA,NA
"1629","RT @TheRedFag: Théorie du ruissellement, illustration. #ParadisePapers https://t.co/22rXDlK0T6",FALSE,0,NA,2017-11-08 09:52:20,FALSE,NA,"928198494350987264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","droledecoccinel",138,TRUE,FALSE,NA,NA
"1630","RT @ccarafyl: - <U+039A><U+03C5><U+03C1><U+03B9><U+03AC><U+03BA><U+03BF> p<U+03C9><U+03C2> e<U+03AF><U+03BD>a<U+03B9> <U+03BF> <U+03BA>af<U+03AD><U+03C2> ;
- <U+039A>a<U+03AF>e<U+03B9> µa<U+03BD>
#ParadisePapers https://t.co/pkUqGDohYE",FALSE,0,NA,2017-11-08 09:52:19,FALSE,NA,"928198490903150593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tzenibotseiko",60,TRUE,FALSE,NA,NA
"1631","RT @France2tv: Si Twitter c'est maintenant #280characters, #ParadisePapers c'est 13,5 millions de documents analysés et des révélations sur…",FALSE,0,NA,2017-11-08 09:52:17,FALSE,NA,"928198481961017344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","exploiteagricol",51,TRUE,FALSE,NA,NA
"1632","10 dates de l’#histoire de la #fiscalité : #10000ANSDECO #impôt #ParadisePapers 6/8 @citedeleconomie… https://t.co/ZkznsKZspf",FALSE,1,NA,2017-11-08 09:52:17,TRUE,NA,"928198481126322177",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","thebenimou",0,FALSE,FALSE,NA,NA
"1633","RT @France2tv: Si Twitter c'est maintenant #280characters, #ParadisePapers c'est 13,5 millions de documents analysés et des révélations sur…",FALSE,0,NA,2017-11-08 09:52:17,FALSE,NA,"928198478920060928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sergemassau",51,TRUE,FALSE,NA,NA
"1634","RT @avec_marine: #ParadisePapers : Madonna, Bono, Dassault, Uber, tous proches de Macron et épinglés par l’affaire. 

Le monde de la financ…",FALSE,0,NA,2017-11-08 09:52:16,FALSE,NA,"928198476932042752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BSoupault",31,TRUE,FALSE,NA,NA
"1635","RT @DoubleEph: Random: Has ANY Nigerian newspaper (apart from Premium Times) reported on Meffy's appearance in #ParadisePapers ? Think abou…",FALSE,0,NA,2017-11-08 09:52:16,FALSE,NA,"928198476785246208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gidimeister",41,TRUE,FALSE,NA,NA
"1636","RT @Lies_Breaker: <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>#ParadisePapers : #DanGertler le Monsieur Afrique d’israël ou comment l’État hébreu pille le continent Africain. Merci…",FALSE,0,NA,2017-11-08 09:52:15,FALSE,NA,"928198472339279872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","legillou",85,TRUE,FALSE,NA,NA
"1637","RT @cashinvestigati: #ParadisePapers un chiffre à retenir https://t.co/dtlVbzRRyc",FALSE,0,NA,2017-11-08 09:52:15,FALSE,NA,"928198471273902080",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","dezorda",464,TRUE,FALSE,NA,NA
"1638","#ParadisePapers #cashinvestigation
Pour en finir avec l’impunité fiscale, par Eva Joly (juin 2016) https://t.co/3STZekCXiL",FALSE,1,NA,2017-11-08 09:52:14,FALSE,NA,"928198469214527488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LukeSkygandulf",0,FALSE,FALSE,NA,NA
"1639","So are the #ParadisePapers publically available or is it just a bunch of journos combing them for spicy scoops on t… https://t.co/1VNI54AZIT",FALSE,0,NA,2017-11-08 09:52:14,TRUE,NA,"928198466530107392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellscape1986",0,FALSE,FALSE,NA,NA
"1640","RT @PeoplesMomentum: Can't believe they're getting away with this <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> (wait for it...)

Act now <U+279C> https://t.co/VtaiVgJ4nH

#ParadisePapers ht…",FALSE,0,NA,2017-11-08 09:52:13,FALSE,NA,"928198465666080768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bl4ckWinter",65,TRUE,FALSE,NA,NA
"1641","De toutes façons, comme dirait #Polnareff ...  

""On ira tous au .. Pas D'Radis"" <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>

Salut à l'Amiral .. au passage… https://t.co/0n1LXopgJi",FALSE,0,NA,2017-11-08 09:52:13,TRUE,NA,"928198463187292160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coucou564",0,FALSE,FALSE,NA,NA
"1642","RT @LRonssin: La vrai révélation des #ParadisePapers c'est qu'il existe une cellule d'investigation à @radiofrance",FALSE,0,NA,2017-11-08 09:52:12,FALSE,NA,"928198458976161792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","demalabry",6,TRUE,FALSE,NA,NA
"1643","RT @WillFitzgibbon: Want to pay less tax in Mozambique? No problem, finds #paradisepapers. Try Mauritius. https://t.co/AEmkSdT8nr https://t…",FALSE,0,NA,2017-11-08 09:52:11,FALSE,NA,"928198457122160640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ELugakingira",27,TRUE,FALSE,NA,NA
"1644","RT @Amitdass01: #ParadisePapers 
<U+0935><U+0939><U+0940> <U+0938><U+0924><U+0917><U+0941><U+0930><U+0941> <U+0939><U+0948> <U+091C><U+094B> <U+0938><U+0924><U+094D><U+092F><U+0928><U+093E><U+092E> <U+0926><U+0947><U+0924><U+093E> <U+0939><U+0948> <U+0905><U+0928><U+094D><U+092F> <U+0928><U+093E><U+092E> <U+0926><U+0947><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0917><U+0941><U+0930><U+0941> <U+0915><U+094B><U+0908> <U+0915><U+093E><U+092E> <U+0928><U+0939><U+0940><U+0902> <U+0906><U+0935><U+0947><U+0917><U+093E>
Haryana News <U+092A><U+0930> 06:00…",FALSE,0,NA,2017-11-08 09:52:11,FALSE,NA,"928198456857915392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bhagats10575736",109,TRUE,FALSE,NA,NA
"1645","RT @OwenJones84: The #ParadisePapers expose a bankrupt social order that cannot be tinkered with. It has to be replaced. https://t.co/tADgu…",FALSE,0,NA,2017-11-08 09:52:11,FALSE,NA,"928198456820289536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Naheed973",213,TRUE,FALSE,NA,NA
"1646","RT @basbrinkmann: My editor-in-chief read my article about Apple and the #ParadisePapers. Then he wrote this: https://t.co/F6r8PZGUlj",FALSE,0,NA,2017-11-08 09:52:11,FALSE,NA,"928198455541030912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fernieisaac",46,TRUE,FALSE,NA,NA
"1647","RT @avec_marine: #ParadisePapers : Madonna, Bono, Dassault, Uber, tous proches de Macron et épinglés par l’affaire. 

Le monde de la financ…",FALSE,0,NA,2017-11-08 09:52:11,FALSE,NA,"928198453745868800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Renaud_Sand",31,TRUE,FALSE,NA,NA
"1648","RT @To_pouli_tou_Ro: Ta <U+03BA>a<U+03B8>a<U+03C1><U+03AF>s<U+03C9> ta <U+03BD><U+03B7>s<U+03B9><U+03AC> <U+039A><U+03AD><U+03B9>µa<U+03BD>

#ParadisePapers 
#<U+03BF>fs<U+03BF><U+03C1><U+03B9><U+039A><U+03BF><U+03C5><U+03BB><U+03B7><U+03C2> https://t.co/1fgCF71Z3s",FALSE,0,NA,2017-11-08 09:52:10,FALSE,NA,"928198451908808706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BforBekatsa",8,TRUE,FALSE,NA,NA
"1649","RT @th_vergos: <U+0391><U+03BD> <U+03B7> s<U+03CD><U+03B6><U+03C5><U+03B3><U+03BF><U+03C2> t<U+03BF><U+03C5> @atsipras ß<U+03C1><U+03B9>s<U+03BA><U+03CC>ta<U+03BD> sta #ParadisePapers µe t<U+03BF> 50% µ<U+03B9>a<U+03C2> offshore, <U+03B7> <U+039D><U+0394> <U+03B8>a <U+03B6><U+03B7>t<U+03BF><U+03CD>se s<U+03AE>µe<U+03C1>a t<U+03B7><U+03BD> pa<U+03C1>a<U+03AF>t<U+03B7>s<U+03AE> t<U+03BF><U+03C5>.…",FALSE,0,NA,2017-11-08 09:52:10,FALSE,NA,"928198450197483520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alkareas",56,TRUE,FALSE,NA,NA
"1650","RT @cashinvestigati: #ParadisePapers un chiffre à retenir https://t.co/dtlVbzRRyc",FALSE,0,NA,2017-11-08 09:52:09,FALSE,NA,"928198448192606208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vincentimaitres",464,TRUE,FALSE,NA,NA
"1651","RT @NTM_FN: Tous les amendements contre la fraude fiscale ont été rejetés. Indécent ! #cashinvestigation #ParadisePapers https://t.co/5qtAZ…",FALSE,0,NA,2017-11-08 09:52:09,FALSE,NA,"928198445474729984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lexi82600",88,TRUE,FALSE,NA,NA
"1652","RT @poxxk: #ParadisePapers : #Dassault, ce groupe gorgé d'argent public… qui laisse ses clients échapper à la TVA https://t.co/HkxtrIXY84",FALSE,0,NA,2017-11-08 09:52:07,FALSE,NA,"928198439946596352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmcSylvie",29,TRUE,FALSE,NA,NA
"1653","RT @UKLabour: This is the shocking truth about the #ParadisePapers the Tories don’t want you to know. Share this <U+2193> https://t.co/DViOEqLqPP",FALSE,0,NA,2017-11-08 09:52:06,FALSE,NA,"928198435651686401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeanEdge8",1138,TRUE,FALSE,NA,NA
"1654","RT @Nordpresse: Allégorie de notre système fiscal #ParadisePapers https://t.co/7QwfgqAsMk",FALSE,0,NA,2017-11-08 09:52:06,FALSE,NA,"928198433235750913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PasLeDico",570,TRUE,FALSE,NA,NA
"1655","RT @yX__: <U+0391>, <U+03B3><U+03B9>' a<U+03C5>t<U+03CC> de<U+03BD> ß<U+03B3><U+03AC><U+03B6>ete <U+03BA><U+03B9><U+03C7> e<U+03BA>e<U+03AF> st<U+03BF><U+03BD> #skai_xeftiles <U+03B3><U+03B9>a <U+03BA><U+03AC>t<U+03B9> <U+03C7>a<U+03B6><U+03BF><U+03B8><U+03AD>µata <U+03CC>p<U+03C9><U+03C2> #ParadisePapers <U+03BA>a<U+03B9> #marinakis, <U+03B3><U+03B9>a <U+03BD>a µ<U+03B7><U+03BD> ap<U+03BF>p<U+03C1><U+03BF>sa…",FALSE,0,NA,2017-11-08 09:52:06,FALSE,NA,"928198433206358016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","georgetsimaras",26,TRUE,FALSE,NA,NA
"1656","RT @sudestada_uy: #Uruguay aparece en #ParadisePapers: AUF y Tenfield cobraron derechos de TV a través de offshore en Seychelles https://t.…",FALSE,0,NA,2017-11-08 09:52:04,FALSE,NA,"928198427766378496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlbericoBarrios",28,TRUE,FALSE,NA,NA
"1657","RT @EvaJoly: Je répondrai en ligne à vos questions sur les #ParadisePapers &amp; la lutte pour la justice #fiscale au niveau européen à 14h ave…",FALSE,0,NA,2017-11-08 09:52:04,FALSE,NA,"928198424310239232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","euroecolos",12,TRUE,FALSE,NA,NA
"1658","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 09:52:01,FALSE,NA,"928198413291732992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SheffieldSunday",255,TRUE,FALSE,NA,NA
"1659","RT @cashinvestigati: #ParadisePapers un chiffre à retenir https://t.co/dtlVbzRRyc",FALSE,0,NA,2017-11-08 09:51:59,FALSE,NA,"928198407008735232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","miloumilou2",464,TRUE,FALSE,NA,NA
"1660","RT @allaDallaola: <U+0394><U+03C9><U+03C1>a<U+03C2> <U+0396>eµpe<U+03C1><U+03B7> <U+03A0><U+0391>S<U+039F><U+039A> <U+03C5><U+03B3>e<U+03B9>a <U+03A0>a<U+03C1>as<U+03BA>e<U+03C5><U+03BF>p<U+03BF><U+03C5><U+03BB><U+03BF><U+03C5> <U+03A7><U+03C1><U+03BF><U+03BD><U+03B9>a <U+03A0><U+03BF><U+03BB><U+03BB>a #d<U+03B9><U+03BA><U+03B7>_<U+039C>a<U+03C1><U+03B9><U+03BD>a<U+03BA><U+03B7> #TheVoiceGR #ParadisePapers #ShoppingStar #Debate…",FALSE,0,NA,2017-11-08 09:51:59,FALSE,NA,"928198403410087937",NA,"<a href=""http://www.publiadmedia.com"" rel=""nofollow"">Publiadmedia Account Manager</a>","ReTwitStorm_gre",4,TRUE,FALSE,NA,NA
"1661","RT @halconada: #ParadisePapers: Aranguren fue director de dos offshore de Shell; años después, una de ellas ganó 13 licitaciones: https://t…",FALSE,0,NA,2017-11-08 09:51:58,FALSE,NA,"928198401614901249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fernandofrega",1119,TRUE,FALSE,NA,NA
"1662","RT @Poder360: Saiba como foi feita a série de reportagens investigativas Paradise Papers. https://t.co/oLSRyYPH0E #ParadisePapers https://t…",FALSE,0,NA,2017-11-08 09:51:57,FALSE,NA,"928198397286330368",NA,"<a href=""http://www.twitpane.com"" rel=""nofollow"">TwitPane Android</a>","100asmaos",5,TRUE,FALSE,NA,NA
"1663","#ParadisePapers : <U+03CC>p<U+03BF><U+03B9><U+03BF><U+03C5><U+03C2> <U+03AD><U+03C7>e<U+03B9><U+03C2> de<U+03B9> p<U+03AF>s<U+03C9> ap<U+03CC> t<U+03BF> <U+03B3><U+03C5>a<U+03BB><U+03AF> <U+03CC>p<U+03C9><U+03C2> t<U+03B7><U+03BB>e<U+03CC><U+03C1>as<U+03B7> <U+03BA><U+03B9><U+03BD><U+03B7>t<U+03CC> <U+03C5>p<U+03BF><U+03BB><U+03BF><U+03B3><U+03B9>st<U+03AE> p<U+03BB><U+03B7><U+03C1><U+03CE><U+03BD>e<U+03B9> aste<U+03AF><U+03BF><U+03C5><U+03C2> f<U+03CC><U+03C1><U+03BF><U+03C5><U+03C2>. <U+039A>a<U+03B9> <U+03BB><U+03B9><U+03B3><U+03BF>te<U+03C1><U+03BF> <U+03BF><U+03B9> f<U+03AF><U+03BB><U+03BF><U+03B9> t<U+03BF><U+03C5><U+03C2>.",FALSE,0,NA,2017-11-08 09:51:57,FALSE,NA,"928198395923189760",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","AKISNET",0,FALSE,FALSE,NA,NA
